raceId,driverId,total_stops,avg_stop_time,min_stop_time,total_pit_time
913,13,2,29.292,29.006,58.584
913,16,3,30.102,29.748,90.307
913,18,2,28.634,28.627,57.268
913,20,2,29.44,28.733,58.88
913,154,3,29.374,29.04,88.123
913,807,3,29.921,29.362,89.764
913,813,4,29.504,29.036,118.014
913,815,4,31.027,29.339,124.109
913,817,2,29.437,29.113,58.874
913,818,3,31.742,29.806,95.226
913,820,3,32.868,29.877,98.603
913,821,1,33.679,33.679,33.679
913,822,2,29.61,28.88,59.22
913,824,3,30.017,29.752,90.05
913,825,3,28.744,28.684,86.231
913,826,3,30.456,30.089,91.369
913,828,2,30.254,30.144,60.508
914,1,2,23.784,23.677,47.568
914,3,2,24.279,23.696,48.558
914,8,4,26.65,24.173,106.598
914,13,2,24.652,24.374,49.304
914,16,3,24.619,24.314,73.857
914,18,3,25.945,24.532,77.836
914,20,2,23.604,23.443,47.207
914,154,4,23.799,23.656,95.197
914,155,4,26.194,24.907,104.774
914,807,3,24.454,23.873,73.361
914,813,3,25.208,24.184,75.625
914,815,3,24.969,24.622,74.906
914,817,2,24.896,24.184,49.791
914,818,2,24.902,24.353,49.804
914,820,2,25.578,25.278,51.157
914,821,2,25.908,24.873,51.816
914,822,2,24.758,24.465,49.517
914,824,2,25.013,24.91,50.026
914,825,4,26.457,23.701,105.827
914,826,3,25.114,24.222,75.343
914,828,3,27.606,25.655,82.819
915,1,1,30.503,30.503,30.503
915,3,1,33.82,33.82,33.82
915,4,1,35.112,35.112,35.112
915,8,1,30.097,30.097,30.097
915,13,2,30.095,29.912,60.19
915,16,1,30.733,30.733,30.733
915,18,1,29.994,29.994,29.994
915,20,1,30.355,30.355,30.355
915,154,1,30.037,30.037,30.037
915,807,1,30.096,30.096,30.096
915,813,1,30.18,30.18,30.18
915,815,1,29.876,29.876,29.876
915,817,1,30.006,30.006,30.006
915,818,1,30.272,30.272,30.272
915,820,1,31.374,31.374,31.374
915,821,1,30.303,30.303,30.303
915,822,1,30.363,30.363,30.363
915,825,1,29.736,29.736,29.736
915,826,2,30.952,30.321,61.905
915,828,2,30.89,30.76,61.78
916,1,2,24.306,24.244,48.612
916,3,2,24.473,24.433,48.946
916,4,2,24.367,24.133,48.734
916,8,3,24.076,23.872,72.229
916,13,2,24.972,24.488,49.944
916,18,2,25.176,23.546,50.352
916,20,4,23.97,23.799,95.882
916,154,2,24.245,23.802,48.49
916,807,1,33.427,33.427,33.427
916,813,2,27.101,24.468,54.202
916,817,2,24.198,24.04,48.396
916,818,2,27.356,24.553,54.711
916,821,3,26.977,24.726,80.931
916,822,2,24.217,24.151,48.434
916,825,2,25.689,24.497,51.378
916,826,3,25.242,24.189,75.725
917,1,3,23.483,22.874,70.449
917,3,3,23.439,23.24,70.316
917,4,3,23.163,23.077,69.489
917,8,2,25.681,23.427,51.361
917,13,3,26.741,23.22,80.222
917,16,3,26.207,24.302,78.62
917,18,3,23.007,22.62,69.021
917,20,3,23.25,22.746,69.749
917,154,3,23.937,23.023,71.811
917,807,3,23.429,23.323,70.288
917,813,3,23.236,22.865,69.708
917,815,3,25.51,22.997,76.531
917,817,2,23.006,22.871,46.012
917,818,3,24.064,23.782,72.192
917,821,3,23.782,23.418,71.346
917,822,3,28.347,23.294,85.041
917,825,3,23.794,23.061,71.382
917,826,3,24.704,24.385,74.112
918,1,2,21.886,21.885,43.772
918,3,2,22.912,21.741,45.824
918,4,2,21.844,21.619,43.687
918,8,2,21.876,21.546,43.752
918,13,2,22.047,22.04,44.094
918,16,3,22.332,22.227,66.995
918,18,2,22.334,22.042,44.669
918,20,2,22.352,21.611,44.705
918,154,3,19.798,16.12,59.393
918,155,2,23.423,22.426,46.847
918,807,2,24.544,21.642,49.087
918,813,1,21.998,21.998,21.998
918,815,2,22.178,22.031,44.356
918,817,2,21.664,21.582,43.329
918,818,3,22.676,22.348,68.028
918,821,2,23.199,23.128,46.398
918,822,2,21.838,21.661,43.676
918,825,2,21.855,21.623,43.71
918,826,1,24.169,24.169,24.169
918,829,2,23.844,23.545,47.689
926,1,1,22.295,22.295,22.295
926,3,1,22.105,22.105,22.105
926,8,2,24.935,22.405,49.87
926,13,1,22.062,22.062,22.062
926,18,1,23.353,23.353,23.353
926,20,1,22.694,22.694,22.694
926,807,2,21.874,21.612,43.749
926,815,1,26.009,26.009,26.009
926,817,1,22.535,22.535,22.535
926,828,3,22.763,22.353,68.288
926,830,1,23.532,23.532,23.532
926,831,1,22.933,22.933,22.933
926,832,1,55.789,55.789,55.789
927,1,3,24.956,24.179,74.868
927,3,3,27.533,24.336,82.599
927,4,1,25.222,25.222,25.222
927,8,3,25.561,24.653,76.682
927,13,3,25.863,24.788,77.59
927,18,3,28.151,25.581,84.454
927,20,2,24.544,23.996,49.088
927,154,3,25.004,24.377,75.012
927,807,3,28.741,25.047,86.224
927,813,3,32.986,24.276,98.959
927,815,2,30.522,25.268,61.044
927,817,3,25.904,25.393,77.711
927,822,3,26.529,24.432,79.588
927,826,3,27.131,24.781,81.393
927,830,3,26.646,24.768,79.939
927,831,4,27.548,25.204,110.194
927,832,2,25.146,25.126,50.291
927,833,3,27.915,27.004,83.746
928,1,2,22.44,22.235,44.88
928,3,2,22.656,22.483,45.312
928,4,2,23.292,23.238,46.583
928,8,2,22.636,22.453,45.271
928,13,2,23.231,23.145,46.462
928,18,2,23.604,23.273,47.209
928,20,2,22.466,22.444,44.932
928,154,2,23.513,23.421,47.026
928,813,3,21.094,17.912,63.281
928,815,3,23.104,22.829,69.311
928,817,2,22.766,22.635,45.532
928,822,2,23.333,23.084,46.666
928,828,2,24.218,23.846,48.435
928,829,2,24.093,24.054,48.186
928,830,2,23.757,23.258,47.514
928,831,2,23.57,23.409,47.141
928,832,2,23.61,23.424,47.219
928,833,2,25.013,24.088,50.026
929,1,2,25.16,24.528,50.319
929,3,2,25.364,25.311,50.729
929,4,2,25.124,24.878,50.248
929,8,2,24.66,24.547,49.32
929,13,2,24.956,24.894,49.911
929,20,3,27.626,24.449,82.879
929,154,2,24.997,24.735,49.994
929,807,3,25.437,24.679,76.31
929,813,2,27.368,24.31,54.736
929,815,2,25.431,25.288,50.861
929,817,2,25.333,24.943,50.666
929,822,2,24.958,24.623,49.916
929,826,2,25.056,24.692,50.113
929,828,3,33.75,26.042,101.249
929,829,2,26.291,26.103,52.582
929,830,2,33.282,27.225,66.563
929,831,3,25.856,25.459,77.567
929,832,2,29.62,26.593,59.24
929,833,2,26.704,25.834,53.407
930,1,3,23.093,21.965,69.278
930,3,2,22.161,21.87,44.322
930,4,1,23.728,23.728,23.728
930,8,2,22.206,21.789,44.412
930,13,3,22.342,22.139,67.025
930,18,3,23.327,22.589,69.982
930,20,2,21.799,21.762,43.598
930,154,2,28.282,23.309,56.565
930,807,3,22.579,22.534,67.738
930,813,3,26.67,22.575,80.01
930,815,2,22.447,22.426,44.894
930,817,2,23.662,22.44,47.324
930,822,2,21.941,21.8,43.882
930,826,2,22.47,22.273,44.94
930,828,2,24.072,22.872,48.144
930,829,3,23.509,22.796,70.526
930,830,2,23.502,22.607,47.003
930,831,2,22.932,22.677,45.863
930,832,2,22.519,22.178,45.037
930,833,3,23.967,23.07,71.901
931,1,2,24.838,24.181,49.676
931,3,1,24.789,24.789,24.789
931,4,1,30.345,30.345,30.345
931,8,1,24.177,24.177,24.177
931,13,3,30.766,24.395,92.299
931,18,2,24.862,24.661,49.723
931,20,1,24.851,24.851,24.851
931,154,1,25.077,25.077,25.077
931,807,2,29.766,24.758,59.531
931,815,2,24.926,24.733,49.852
931,817,2,24.373,24.244,48.745
931,822,2,24.526,24.412,49.053
931,826,1,25.119,25.119,25.119
931,828,3,25.417,25.234,76.25
931,829,1,28.606,28.606,28.606
931,830,2,39.278,25.736,78.557
931,831,2,26.076,25.732,52.152
931,832,1,25.306,25.306,25.306
931,833,1,27.554,27.554,27.554
932,1,1,23.708,23.708,23.708
932,3,1,23.321,23.321,23.321
932,4,1,23.553,23.553,23.553
932,8,2,24.104,23.63,48.208
932,13,1,23.912,23.912,23.912
932,18,2,21.716,18.057,43.431
932,20,2,25.593,23.945,51.186
932,154,1,24.292,24.292,24.292
932,807,1,23.507,23.507,23.507
932,813,1,23.66,23.66,23.66
932,815,1,23.453,23.453,23.453
932,817,1,23.997,23.997,23.997
932,822,1,25.541,25.541,25.541
932,826,1,23.681,23.681,23.681
932,828,1,24.149,24.149,24.149
932,829,1,30.807,30.807,30.807
932,830,1,36.105,36.105,36.105
932,831,1,24.795,24.795,24.795
932,832,1,24.277,24.277,24.277
932,833,1,26.986,26.986,26.986
933,1,1,21.869,21.869,21.869
933,3,1,21.768,21.768,21.768
933,13,1,22.447,22.447,22.447
933,18,2,26.416,24.104,52.831
933,20,1,31.882,31.882,31.882
933,154,1,22.016,22.016,22.016
933,807,1,21.685,21.685,21.685
933,813,1,21.847,21.847,21.847
933,815,1,26.689,26.689,26.689
933,817,1,27.71,27.71,27.71
933,822,1,22.777,22.777,22.777
933,826,2,25.372,22.111,50.743
933,828,3,22.964,16.211,68.892
933,830,1,21.984,21.984,21.984
933,831,1,22.803,22.803,22.803
933,832,1,27.638,27.638,27.638
933,833,1,23.926,23.926,23.926
934,1,2,28.698,28.417,57.396
934,3,2,29.393,28.393,58.786
934,4,2,30.648,28.703,61.296
934,8,3,29.85,28.974,89.549
934,13,2,30.658,29.369,61.317
934,20,2,29.311,28.946,58.622
934,807,2,31.224,28.558,62.449
934,815,2,30.429,28.86,60.858
934,817,2,35.852,28.464,71.704
934,822,2,30.359,28.781,60.718
934,826,2,31.163,28.347,62.326
934,828,4,30.122,29.598,120.49
934,829,2,46.412,43.964,92.825
934,832,1,29.393,29.393,29.393
934,833,2,32.679,30.686,65.358
936,1,6,21.281,16.579,127.687
936,3,5,20.554,16.623,102.771
936,4,5,20.141,16.796,100.704
936,8,5,27.621,16.734,138.104
936,13,5,20.999,16.818,104.994
936,18,4,19.278,16.488,77.111
936,20,4,19.422,16.639,77.688
936,154,5,21.932,17.064,109.662
936,807,2,22.398,22.222,44.795
936,813,6,19.607,16.444,117.642
936,815,5,23.238,16.958,116.19
936,817,5,22.379,18.27,111.897
936,822,5,21.771,16.427,108.856
936,826,5,19.922,16.453,99.611
936,828,5,20.8,17.472,104.0
936,829,5,20.79,17.116,103.949
936,830,5,20.382,16.415,101.91
936,831,5,20.843,17.235,104.214
936,832,4,20.368,16.66,81.472
936,833,5,21.792,18.085,108.958
937,1,2,22.679,22.403,45.358
937,3,2,22.881,22.765,45.762
937,4,3,24.089,22.973,72.267
937,8,2,22.86,22.578,45.721
937,13,2,23.468,23.282,46.937
937,18,3,23.998,23.761,71.995
937,20,1,22.681,22.681,22.681
937,154,2,23.605,23.493,47.21
937,815,2,23.24,22.918,46.48
937,817,1,22.637,22.637,22.637
937,822,3,21.384,17.343,64.151
937,826,2,22.679,22.563,45.359
937,828,2,23.934,23.684,47.867
937,829,2,24.138,23.826,48.276
937,830,3,23.516,22.942,70.547
937,831,2,23.364,23.288,46.727
937,832,2,23.54,23.348,47.08
937,833,2,23.462,23.282,46.925
938,1,1,24.368,24.368,24.368
938,3,1,24.657,24.657,24.657
938,4,2,21.852,19.374,43.704
938,8,1,24.442,24.442,24.442
938,13,1,25.207,25.207,25.207
938,18,1,24.31,24.31,24.31
938,20,1,24.34,24.34,24.34
938,807,1,24.286,24.286,24.286
938,815,1,24.281,24.281,24.281
938,817,1,24.259,24.259,24.259
938,822,1,25.536,25.536,25.536
938,826,1,23.884,23.884,23.884
938,828,1,24.842,24.842,24.842
938,829,1,29.382,29.382,29.382
938,830,3,23.025,18.818,69.074
938,831,2,25.522,25.282,51.043
938,832,2,27.547,24.736,55.094
938,833,1,26.435,26.435,26.435
939,1,1,28.917,28.917,28.917
939,3,2,30.224,29.887,60.449
939,4,1,34.237,34.237,34.237
939,8,2,30.36,30.031,60.72
939,13,3,28.567,24.415,85.702
939,18,2,33.964,30.106,67.928
939,20,2,29.222,29.172,58.445
939,154,2,30.233,29.826,60.466
939,807,1,30.868,30.868,30.868
939,813,3,29.66,29.223,88.981
939,815,2,29.704,29.676,59.408
939,817,2,30.363,29.419,60.726
939,822,2,29.25,29.239,58.499
939,826,2,31.042,29.159,62.083
939,828,3,29.615,29.398,88.844
939,829,2,34.122,30.398,68.245
939,830,2,31.026,30.844,62.051
939,831,2,29.798,29.679,59.596
939,832,3,31.532,29.742,94.597
939,834,2,31.608,31.18,63.216
940,1,2,22.958,22.75,45.915
940,3,2,23.16,23.078,46.319
940,4,2,23.704,23.64,47.407
940,8,2,23.149,22.584,46.298
940,13,3,28.524,24.67,85.571
940,18,2,23.572,23.343,47.144
940,20,2,23.102,23.074,46.204
940,154,2,24.173,23.793,48.347
940,807,3,27.667,23.491,83.001
940,813,2,24.045,23.249,48.091
940,815,3,24.537,24.267,73.611
940,817,2,24.656,23.225,49.312
940,822,2,23.565,23.542,47.13
940,826,3,23.293,23.183,69.88
940,828,2,23.429,23.418,46.859
940,829,3,28.427,23.647,85.282
940,830,2,25.885,23.977,51.77
940,831,2,24.44,24.116,48.879
940,832,2,31.523,23.701,63.046
940,834,2,25.117,25.088,50.234
941,1,1,30.216,30.216,30.216
941,4,1,29.539,29.539,29.539
941,8,1,29.386,29.386,29.386
941,13,1,30.741,30.741,30.741
941,18,1,29.719,29.719,29.719
941,20,1,29.367,29.367,29.367
941,154,1,54.445,54.445,54.445
941,813,1,29.952,29.952,29.952
941,815,1,30.545,30.545,30.545
941,817,1,29.732,29.732,29.732
941,822,1,30.316,30.316,30.316
941,826,1,30.418,30.418,30.418
941,829,2,31.41,30.421,62.821
941,830,2,33.788,30.241,67.575
941,831,1,30.362,30.362,30.362
941,832,1,30.288,30.288,30.288
941,833,1,35.072,35.072,35.072
942,1,2,24.221,24.088,48.442
942,3,2,24.941,24.64,49.882
942,4,3,27.341,24.631,82.023
942,8,2,29.641,24.733,59.281
942,13,1,24.646,24.646,24.646
942,18,3,25.612,24.689,76.837
942,20,3,24.918,24.158,74.753
942,154,2,27.676,27.621,55.351
942,807,2,27.352,27.344,54.704
942,813,3,26.117,25.054,78.351
942,815,2,25.594,24.73,51.188
942,817,3,25.582,24.449,76.746
942,822,2,33.436,26.384,66.872
942,826,2,24.922,24.638,49.843
942,828,2,30.33,29.728,60.66
942,830,2,25.216,24.904,50.431
942,831,5,28.661,24.975,143.303
942,832,3,32.227,25.259,96.681
942,834,3,30.027,25.812,90.08
943,1,2,22.316,22.304,44.632
943,3,2,22.347,22.303,44.694
943,13,2,22.968,22.849,45.935
943,18,2,23.187,23.018,46.374
943,20,2,25.113,22.156,50.226
943,154,2,22.918,22.735,45.836
943,807,2,23.706,23.277,47.413
943,813,2,25.292,23.937,50.584
943,815,1,23.547,23.547,23.547
943,817,2,22.455,22.422,44.91
943,822,2,23.059,22.957,46.117
943,826,2,22.538,22.518,45.077
943,828,3,23.236,22.956,69.709
943,829,2,24.656,24.224,49.311
943,830,2,22.787,22.589,45.574
943,831,3,23.419,23.026,70.256
943,832,3,23.324,23.068,69.972
943,834,2,27.904,25.367,55.809
944,1,3,23.471,22.936,70.412
944,3,3,23.802,23.046,71.406
944,4,3,23.336,22.981,70.009
944,8,2,24.3,23.293,48.601
944,13,3,23.738,23.401,71.215
944,18,3,23.636,23.242,70.909
944,20,3,23.712,23.474,71.136
944,154,3,24.073,23.787,72.22
944,807,2,24.104,24.009,48.208
944,813,2,27.098,24.115,54.197
944,815,3,23.732,23.609,71.195
944,817,3,24.23,23.937,72.691
944,822,2,24.324,23.736,48.649
944,826,2,23.892,23.63,47.785
944,828,3,26.316,24.699,78.949
944,829,2,26.321,25.547,52.642
944,830,3,24.132,24.078,72.397
944,831,2,25.01,24.491,50.02
944,834,2,26.099,25.492,52.198
945,1,2,21.369,21.346,42.738
945,3,2,21.608,21.58,43.217
945,4,4,26.435,16.128,105.741
945,8,2,23.888,22.162,47.775
945,13,2,22.78,22.71,45.561
945,18,2,23.016,22.31,46.032
945,20,2,21.712,21.628,43.423
945,154,2,22.218,22.203,44.437
945,807,2,22.11,22.045,44.219
945,815,2,22.019,21.922,44.038
945,817,2,22.034,21.949,44.067
945,822,3,27.566,24.485,82.699
945,826,2,21.751,21.634,43.502
945,828,2,22.519,22.2,45.038
945,829,2,22.883,22.854,45.767
945,830,3,22.374,22.309,67.121
945,831,3,24.433,22.086,73.299
945,832,2,23.685,22.063,47.37
945,833,1,24.314,24.314,24.314
948,1,1,21.94,21.94,21.94
948,3,1,21.531,21.531,21.531
948,4,1,21.796,21.796,21.796
948,8,1,22.508,22.508,22.508
948,13,1,21.55,21.55,21.55
948,18,2,22.226,21.837,44.453
948,20,2,22.944,21.339,45.887
948,807,1,22.167,22.167,22.167
948,815,1,24.719,24.719,24.719
948,817,2,22.113,21.981,44.226
948,822,1,21.376,21.376,21.376
948,825,2,24.955,22.079,49.91
948,828,2,19.646,16.936,39.293
948,830,2,25.684,22.303,51.369
948,831,1,22.701,22.701,22.701
948,832,2,22.403,22.392,44.806
948,835,1,23.286,23.286,23.286
948,836,2,25.05,23.895,50.101
948,837,1,23.224,23.224,23.224
949,1,3,24.689,24.512,74.066
949,3,3,25.974,24.934,77.921
949,8,3,25.066,24.72,75.199
949,13,2,24.164,24.093,48.329
949,154,3,27.318,25.739,81.953
949,807,4,27.048,24.734,108.19
949,815,3,26.637,24.517,79.911
949,817,3,25.35,24.541,76.051
949,821,1,32.793,32.793,32.793
949,822,3,23.474,19.369,70.423
949,825,3,25.2,24.341,75.6
949,826,3,24.435,24.224,73.304
949,828,2,25.069,24.775,50.138
949,830,3,25.511,25.129,76.533
949,831,3,25.799,25.491,77.397
949,832,2,31.69,28.401,63.379
949,836,3,25.734,25.419,77.202
949,837,3,26.673,25.517,80.019
949,838,3,24.867,24.604,74.602
950,1,5,24.425,22.301,122.126
950,3,2,23.195,22.831,46.39
950,4,2,22.9,22.874,45.801
950,8,3,25.754,22.832,77.262
950,13,2,22.736,22.124,45.473
950,18,3,23.204,22.51,69.611
950,20,3,24.914,22.276,74.741
950,154,4,32.451,23.284,129.804
950,807,4,25.978,22.79,103.91
950,815,3,22.684,22.351,68.051
950,817,3,23.093,22.426,69.279
950,821,3,23.304,22.963,69.911
950,822,3,22.686,22.63,68.059
950,825,3,23.031,22.677,69.092
950,826,3,23.125,22.607,69.375
950,828,2,23.759,23.563,47.518
950,830,3,25.636,23.13,76.908
950,831,3,28.649,23.735,85.946
950,832,3,24.285,22.832,72.855
950,835,3,23.393,22.799,70.178
950,836,3,25.116,24.104,75.347
950,837,3,24.062,23.183,72.187
951,1,1,30.001,30.001,30.001
951,3,1,29.709,29.709,29.709
951,4,1,29.751,29.751,29.751
951,8,1,30.498,30.498,30.498
951,13,2,29.808,29.551,59.616
951,18,1,30.58,30.58,30.58
951,154,1,31.42,31.42,31.42
951,815,2,31.6,30.4,63.2
951,817,2,39.484,31.205,78.968
951,821,2,32.603,25.037,65.206
951,822,1,29.841,29.841,29.841
951,825,1,30.585,30.585,30.585
951,826,2,40.094,38.906,80.188
951,828,2,30.481,30.433,60.962
951,830,1,30.553,30.553,30.553
951,831,1,30.259,30.259,30.259
951,832,1,30.805,30.805,30.805
951,835,1,30.805,30.805,30.805
951,836,2,44.292,31.433,88.584
952,4,2,22.391,21.795,44.782
952,8,2,22.138,22.107,44.276
952,13,3,21.928,21.384,65.783
952,18,2,22.435,22.28,44.87
952,20,3,21.954,21.603,65.863
952,154,3,26.954,22.844,80.863
952,807,1,22.176,22.176,22.176
952,815,2,22.298,21.918,44.597
952,817,4,22.164,21.683,88.658
952,821,2,22.818,22.43,45.636
952,822,2,22.15,21.856,44.299
952,825,3,22.71,22.122,68.13
952,826,3,22.76,22.234,68.28
952,828,3,22.953,22.84,68.859
952,830,2,22.358,22.348,44.717
952,831,2,23.033,22.976,46.066
952,832,2,22.906,22.874,45.811
952,835,2,22.84,22.397,45.68
952,836,2,24.47,24.387,48.941
952,837,2,27.47,26.186,54.939
953,1,1,26.315,26.315,26.315
953,3,2,27.189,26.698,54.378
953,4,2,26.174,25.512,52.348
953,13,2,25.058,24.934,50.116
953,18,2,25.608,25.45,51.216
953,20,2,25.338,25.114,50.675
953,154,2,29.3,25.111,58.601
953,807,2,26.14,25.215,52.279
953,815,2,25.661,25.608,51.322
953,817,2,30.19,25.054,60.381
953,821,2,26.726,26.044,53.451
953,822,3,25.838,24.673,77.515
953,825,4,30.378,25.583,121.514
953,826,2,23.808,19.918,47.616
953,828,3,28.984,26.435,86.953
953,830,2,25.532,25.459,51.063
953,831,3,33.703,27.166,101.108
953,832,2,27.925,27.738,55.85
953,836,1,26.517,26.517,26.517
953,837,3,27.596,26.292,82.789
954,1,1,22.243,22.243,22.243
954,3,2,22.597,22.466,45.194
954,4,1,27.952,27.952,27.952
954,8,2,23.042,22.82,46.083
954,13,1,22.925,22.925,22.925
954,20,2,22.479,22.361,44.958
954,154,3,26.283,23.055,78.849
954,807,2,22.994,22.876,45.987
954,815,2,23.656,22.556,47.313
954,817,2,23.445,22.872,46.89
954,821,2,23.67,23.412,47.34
954,822,1,22.184,22.184,22.184
954,825,1,23.162,23.162,23.162
954,826,2,22.813,22.627,45.627
954,828,2,23.128,22.957,46.256
954,830,2,23.248,22.909,46.495
954,831,2,23.798,23.608,47.595
954,832,2,23.981,23.517,47.962
954,836,2,24.65,24.516,49.3
954,837,2,27.4,25.069,54.801
955,1,1,20.108,20.108,20.108
955,3,1,20.058,20.058,20.058
955,4,2,20.468,20.282,40.936
955,8,1,20.593,20.593,20.593
955,13,2,19.652,19.445,39.303
955,18,2,20.412,20.185,40.825
955,20,1,20.422,20.422,20.422
955,154,2,22.36,21.132,44.72
955,807,1,20.347,20.347,20.347
955,815,1,20.614,20.614,20.614
955,817,2,19.998,19.84,39.995
955,821,2,25.38,21.533,50.76
955,822,1,19.732,19.732,19.732
955,825,1,20.772,20.772,20.772
955,826,1,24.802,24.802,24.802
955,828,2,20.821,20.559,41.642
955,830,2,21.283,20.069,42.566
955,831,2,20.692,20.67,41.383
955,832,2,21.529,21.03,43.058
955,835,2,20.763,20.561,41.526
955,836,1,26.187,26.187,26.187
955,837,1,33.405,33.405,33.405
956,1,4,20.182,16.983,80.726
956,3,4,19.776,17.959,79.104
956,4,4,19.94,16.764,79.761
956,8,3,20.526,18.455,61.577
956,13,4,19.683,17.388,78.731
956,18,4,20.541,18.307,82.165
956,154,3,20.359,18.86,61.076
956,807,5,21.454,16.227,107.27
956,815,4,19.452,16.544,77.809
956,817,4,20.306,18.347,81.222
956,821,4,19.689,16.475,78.757
956,822,4,20.34,17.8,81.362
956,825,4,21.621,17.721,86.484
956,828,4,20.692,16.419,82.766
956,830,3,19.188,17.165,57.565
956,831,3,20.458,17.739,61.375
956,832,3,24.901,18.636,74.703
956,835,4,19.926,16.851,79.706
956,836,4,20.689,18.064,82.757
956,837,4,20.652,16.218,82.606
957,1,2,29.536,28.728,59.071
957,3,2,29.555,29.395,59.11
957,4,3,30.036,28.799,90.109
957,8,2,30.02,29.578,60.04
957,13,3,29.331,29.243,87.992
957,18,2,29.84,29.588,59.681
957,20,2,30.272,29.163,60.544
957,154,2,31.257,30.882,62.514
957,807,2,30.307,29.867,60.614
957,815,2,29.195,28.915,58.39
957,817,2,30.005,29.813,60.011
957,821,2,35.696,29.884,71.392
957,822,2,29.545,29.282,59.09
957,825,3,29.485,28.45,88.455
957,826,2,30.321,30.315,60.642
957,828,1,35.393,35.393,35.393
957,830,2,30.712,29.429,61.424
957,831,2,30.562,30.143,61.124
957,832,2,30.34,29.895,60.681
957,835,3,42.322,29.784,126.967
957,836,1,31.812,31.812,31.812
957,837,2,30.066,29.998,60.133
958,1,2,21.607,21.441,43.214
958,3,2,21.792,21.233,43.584
958,4,2,21.998,21.897,43.996
958,8,2,21.904,21.857,43.808
958,13,2,22.08,21.793,44.159
958,18,3,20.478,16.486,61.433
958,20,2,21.588,21.535,43.175
958,154,2,22.365,22.303,44.73
958,807,2,22.682,22.014,45.364
958,815,2,26.315,22.689,52.63
958,817,2,22.124,22.006,44.247
958,821,2,22.674,22.52,45.348
958,822,2,21.554,21.405,43.109
958,825,2,22.02,21.99,44.041
958,826,2,25.028,22.105,50.056
958,828,3,23.46,23.198,70.379
958,830,2,22.038,21.687,44.076
958,831,2,22.871,22.778,45.743
958,832,2,22.688,22.417,45.377
958,835,2,21.778,21.665,43.557
958,836,2,23.126,22.765,46.251
958,837,1,24.254,24.254,24.254
959,1,3,18.543,18.475,55.629
959,3,3,22.331,18.936,66.993
959,4,3,19.275,19.127,57.825
959,8,3,20.353,19.142,61.06
959,13,2,27.492,18.59,54.985
959,18,3,19.273,19.124,57.819
959,20,3,19.234,19.0,57.702
959,154,2,20.082,19.863,40.164
959,807,3,19.553,19.144,58.659
959,815,3,19.278,19.223,57.835
959,817,3,18.894,18.738,56.681
959,821,2,19.712,19.326,39.425
959,822,2,18.99,18.796,37.979
959,825,2,19.096,19.034,38.193
959,826,3,20.911,19.264,62.734
959,828,2,19.733,19.318,39.466
959,830,3,19.04,18.967,57.121
959,831,3,23.188,19.755,69.564
959,832,3,20.682,19.547,62.045
959,835,3,21.904,19.298,65.711
959,836,3,19.699,19.626,59.097
959,837,3,24.474,20.919,73.422
960,1,2,23.388,22.432,46.775
960,3,1,22.596,22.596,22.596
960,4,1,22.451,22.451,22.451
960,8,2,23.059,23.056,46.117
960,13,2,22.5,22.484,44.999
960,20,2,22.582,22.403,45.165
960,154,2,23.406,23.107,46.812
960,807,2,23.79,23.564,47.579
960,815,2,23.218,22.652,46.435
960,817,1,22.531,22.531,22.531
960,821,2,23.524,23.486,47.047
960,822,2,22.254,22.19,44.508
960,826,2,23.361,23.359,46.722
960,830,3,25.731,22.727,77.193
960,831,2,28.314,26.39,56.628
960,835,3,22.87,22.578,68.609
960,839,2,26.463,24.208,52.926
961,1,1,23.633,23.633,23.633
961,3,1,25.55,25.55,25.55
961,4,3,24.873,23.694,74.619
961,8,2,24.197,24.116,48.395
961,13,2,23.881,23.822,47.762
961,18,2,25.422,24.418,50.845
961,20,2,25.252,25.033,50.505
961,154,1,25.34,25.34,25.34
961,807,2,24.298,24.043,48.596
961,815,2,24.285,24.033,48.57
961,817,2,23.689,23.633,47.378
961,821,2,25.332,25.15,50.665
961,822,2,24.03,23.899,48.06
961,825,2,24.131,23.757,48.262
961,826,2,24.773,24.363,49.546
961,828,1,25.145,25.145,25.145
961,830,2,24.218,23.827,48.437
961,831,2,32.19,27.786,64.38
961,832,2,24.821,24.341,49.642
961,835,1,33.275,33.275,33.275
961,836,1,25.962,25.962,25.962
961,839,1,25.539,25.539,25.539
962,1,4,27.585,24.453,110.339
962,3,3,28.622,26.35,85.866
962,4,3,28.144,24.649,84.431
962,8,4,28.001,24.874,112.004
962,13,4,28.523,25.929,114.092
962,18,3,33.613,28.998,100.838
962,20,3,27.552,24.342,82.657
962,815,2,30.782,28.742,61.563
962,817,4,28.1,25.925,112.398
962,821,3,28.995,26.519,86.986
962,822,3,30.011,28.545,90.034
962,825,3,28.11,25.816,84.329
962,826,3,28.03,24.584,84.09
962,828,4,28.747,26.135,114.989
962,830,4,28.089,25.74,112.357
962,831,3,28.297,25.057,84.891
962,832,4,28.629,25.973,114.516
962,835,3,27.621,25.211,82.862
962,836,3,28.437,24.308,85.311
962,839,3,32.442,24.343,97.325
963,1,1,23.689,23.689,23.689
963,3,3,23.962,23.476,71.887
963,4,3,24.392,23.92,73.176
963,8,3,24.602,24.412,73.805
963,13,3,23.91,23.528,71.731
963,18,2,24.691,24.645,49.383
963,807,3,25.271,24.012,75.813
963,815,2,25.486,23.947,50.971
963,817,2,24.303,24.197,48.605
963,821,3,26.867,24.814,80.602
